User Site ID	NASIS Group Name	obsYear	obsMonth	obsDAY	Current Taxon Name	Current Taxonomic Class	Std Latitude	Std Longitude
1965MI139044	12-GRR Points	1965	11	3	Boots	Euic, mesic Typic Haplofibrists	43.0360833	-86.0590278
1965MI139045	12-GRR Points	1965	11	3	Sloan	Fine-loamy, mixed, superactive, mesic Fluvaquentic Endoaquolls		
1965MI139045	12-GRR Points	2007	4	9				
1965MI139048	12-GRR Points	2007	4	10	Ceresco	Coarse-loamy, mixed, mesic Fluvaquentic Endoaquolls		
1965MI139048	12-GRR Points	2007	4	10				
E1965MI139050	12-GRR Points	2007	4	10				
E1965MI139050	12-GRR Points	1965	11	9	Sloan	Fine-loamy, mixed, mesic Fluvaquentic Endoaquolls		
E1965MI139052	12-GRR Points	1965	11	9	Medo	Loamy, mixed, euic, mesic Terric Haplosaprists		
E1965MI139052	12-GRR Points	2007	4	10				
E1965MI139054	12-GRR Points	2007	4	10				
E1965MI139054	12-GRR Points	1965	11	9	Riddles	Fine-loamy, mixed, mesic Typic Hapludalfs		
1965MI139055	12-GRR Points	2007	4	11				
1965MI139055	12-GRR Points	1965	11	9	Spinks	Sandy, mixed, mesic Lamellic Hapludalfs		
1965MI139059	12-GRR Points	1965	11	10	Edwards	Marly, euic, mesic Limnic Haplofibrists	42.7705556	-85.8815833
1965MI139059	12-GRR Points	2007	4	11			42.7705556	-85.8815833
E1965MI139060	12-GRR Points	2007	4	11				
E1965MI139060	12-GRR Points	1965	11	10	Tuscola	Coarse-loamy, mixed, mesic Oxyaquic Hapludalfs		
1965MI139062	12-GRR Points	1965	11	15	Spinks	Sandy, mixed, mesic Lamellic Hapludalfs		
1965MI139062	12-GRR Points	2007	4	11				
1965MI139063	12-GRR Points	2007	4	11				
1965MI139063	12-GRR Points	1965	11	15	Kranski	Sandy, mixed, mesic Typic Hapludalfs		
1965MI139064	12-GRR Points	2007	4	11				
1965MI139064	12-GRR Points	1965	11	15	Poseyville	Coarse-loamy, mixed, mesic Aquollic Hapludalfs		
1965MI139067	12-GRR Points	1965	11	16	Spalding	Euic, mesic Typic Haplofibrists		
1965MI139067	12-GRR Points	2007	4	12				
E1965MI139068	12-GRR Points	2007	4	12				
E1965MI139068	12-GRR Points	1965	11	16	Metamora	Fine-loamy, mixed, mesic Aquic Argiudolls		
1965MI139070	12-GRR Points	2007	4	12				
1965MI139070	12-GRR Points	1965	11	16	Bentley	Coarse-loamy, mesic Aquic Hapludalfs		
1965MI139071	12-GRR Points	1965	11	18	SND	Sandy over loamy, mixed, mesic Arenic Endoaqualfs		
1965MI139071	12-GRR Points	2007	4	12				
E1965MI139072	12-GRR Points	1965	11	23	Matherton	Fine-loamy, mixed, mesic Typic Argialbolls		
E1965MI139072	12-GRR Points	2007	4	12				
1968MI139003	12-GRR Points	1968	8	28	Granby	Sandy, mixed, mesic Typic Endoaquolls	42.965825	-86.0841528
1968MI139003	12-GRR Points	2007	4	13			42.965825	-86.0841528
E1966MI139008	12-GRR Points	2007	4	13	Tuscola	Fine-loamy, mixed, mesic Oxyaquic Hapludalfs		
1966MI139007	12-GRR Points	2007	4	13	Washtenaw (typic fluvaquent taxadjunct)	Fine-loamy, mixed, mesic Typic Fluvaquents		
E1966MI139004	12-GRR Points	1966	1	6	Dryden	Coarse-loamy, mixed, mesic Oxyaquic Hapludalfs		
E1966MI139004	12-GRR Points	2007	4	13				
1965MI139073	12-GRR Points	2007	4	16				
1965MI139073	12-GRR Points	1965	11	23	Boyer	Coarse-loamy, mixed, mesic Arenic Hapludalfs		
E1965MI139074	12-GRR Points	2007	4	16				
E1965MI139074	12-GRR Points	1965	11	23	Metamora	Coarse-loamy over clayey, mixed, mesic Oxyaquic Hapludalfs		
E1965MI139076	12-GRR Points	2007	4	16				
E1965MI139076	12-GRR Points	1965	11	23	Wasepi	Coarse-loamy, mixed, mesic Argiaquic Argialbolls		
E1965MI139078	12-GRR Points	2007	4	16	Kendalville	Coarse-loamy over clayey, mixed, mesic Mollic Hapludalfs		
1965MI139080	12-GRR Points	1965	12	2	Gladwin	Coarse-loamy, mixed, mesic Mollic Endoaqualfs		
1965MI139080	12-GRR Points	2007	4	17				
1965MI139081	12-GRR Points	1965	12	2	Ridgeville	Coarse-loamy, mixed, mesic Aquic Argiudolls		
1965MI139081	12-GRR Points	2007	4	17				
1965MI139082	12-GRR Points	1965	12	2	Ronald	Fine-loamy, mixed, mesic Mollic Endoaqualfs		
1965MI139082	12-GRR Points	2007	4	17				
1965MI139084	12-GRR Points	2007	4	18			43.0578056	-86.1085833
1965MI139084	12-GRR Points	1965	12	9	SND	Fine-loamy, mixed, mesic Oxyaquic Hapludalfs	43.0578056	-86.1085833
1965MI139085	12-GRR Points	2007	4	18				
1965MI139085	12-GRR Points	1965	12	9	Brimley	Coarse-loamy, mixed, mesic Arenic Oxyaquic Hapludalfs		
1965MI139089	12-GRR Points	1965	12	9	Sebewa	Fine-loamy over sandy or sandy-skeletal, mixed, mesic Argiaquic Argialbolls		
1965MI139089	12-GRR Points	2007	4	26				
1965MI139090	12-GRR Points	2007	4	27			42.8722944	-85.8390056
1965MI139090	12-GRR Points	1965	12	9	Gilford	Coarse-loamy, mixed, superactive, mesic Typic Endoaquolls	42.8722944	-85.8390056
1965MI139094	12-GRR Points	2007	4	27				
1965MI139094	12-GRR Points	1965	12	14	Newaygo	Coarse-loamy, mixed, mesic Typic Hapludalfs		
1965MI139095	12-GRR Points	2007	4	27				
1965MI139095	12-GRR Points	1965	12	15	Dafter	Fine-loamy, mixed, mesic Albaquic Hapludalfs		
1965MI139096	12-GRR Points	2007	4	27	SND	Coarse-loamy, mixed, mesic Mollic Oxyaquic Hapludalfs		
1966MI139002	12-GRR Points	2007	5	9				
1966MI139002	12-GRR Points	1966	1	4	Newaygo	Coarse-loamy, mixed, mesic Typic Hapludalfs		
1965MI139056	12-GRR Points	2007	4	11			42.7880278	-85.84225
E1965MI139057	12-GRR Points	1965	11	10	Martisco			
E1965MI139057	12-GRR Points	2007	4	11				
1965MI139058	12-GRR Points	1965	11	10	Edwards	Marly, euic, mesic Limnic Haplosaprists	42.7849167	-85.8419444
1965MI139058	12-GRR Points	2007	4	11			42.7849167	-85.8419444
1965MI139061	12-GRR Points	1965	1	15	Bentley	Sandy, mixed, mesic Typic Hapludalfs		
1965MI139061	12-GRR Points	2007	4	11				
1965MI139065	12-GRR Points	1965	11	15	Cohoctah	Clayey over loamy, mixed, active, mesic Fluvaquentic Endoaquolls		
1965MI139065	12-GRR Points	2007	4	11				
1965MI139066	12-GRR Points	1965	11	15	Brady	Coarse-loamy, mixed, active, mesic Aquollic Hapludalfs		
1965MI139066	12-GRR Points	2007	4	12				
1965MI139069	12-GRR Points	1965	11	16	Ubly	Coarse-loamy over clayey, mixed, mesic Mollic Oxyaquic Hapludalfs		
1965MI139069	12-GRR Points	2007	4	16				
1965MI139075	12-GRR Points	1965	11	23	Boyer	Coarse-loamy, mixed, mesic Entic Haplorthods		
E1965MI139077	12-GRR Points	1965	11	23	Metamora			
E1965MI139077	12-GRR Points	2007	4	16				
1965MI139079	12-GRR Points	1965	12	1	Plainfield	Mesic Typic Udipsamments		
1965MI139079	12-GRR Points	2007	4	17				
1965MI139086	12-GRR Points	1965	12	9	Moundville	Sandy, mixed, mesic Oxyaquic Hapludalfs		
1965MI139086	12-GRR Points	2007	4	20				
E1965MI139087	12-GRR Points	1965	12	9	Matherton			
E1965MI139087	12-GRR Points	2007	4	23				
1965MI139088	12-GRR Points	1965	12	9	Menominee	Sandy over loamy, mixed, active, mesic Mollic Oxyaquic Hapludalfs		
1965MI139088	12-GRR Points	2007	4	26				
1965MI139091	12-GRR Points	1965	12	9	Richter	Sandy, mixed, semiactive, mesic Oxyaquic Argiudolls		
1965MI139091	12-GRR Points	2007	4	26				
1965MI139092	12-GRR Points	1965	12	9	Richter	Coarse-loamy, semiactive, mesic Alfic Oxyaquic Haplorthods		
1965MI139092	12-GRR Points	2007	4	26				
E1965MI139093	12-GRR Points	1965	12	9	Dryden			
E1965MI139093	12-GRR Points	2007	5	3				
E1964MI139017	12-GRR Points	1964	8	1	Metea			
E1964MI139017	12-GRR Points	2007	3	19				
1964MI139018	12-GRR Points	1964	8	1	Gilford	Coarse-loamy, mixed, superactive, mesic Typic Endoaquolls	42.7758639	-85.8036583
1964MI139018	12-GRR Points	2007	3	19			42.7758639	-85.8036583
E1964MI139019	12-GRR Points	1964	9	1	Boyer			
E1964MI139019	12-GRR Points	2007	3	19				
E1964MI139021	12-GRR Points	1964	9	14	Sloan			
E1964MI139021	12-GRR Points	2007	3	20				
1964MI139023	12-GRR Points	1964	9	1	Adrian	Sandy or sandy-skeletal, mixed, euic, mesic Terric Haplosaprists	42.7761389	-85.8082222
1964MI139023	12-GRR Points	2007	3	20			42.7761389	-85.8082222
1964MI139024	12-GRR Points	1964	9	1	Oshtemo	Fine-loamy, mixed, active, mesic Inceptic Hapludalfs	42.9908333	-85.89
1964MI139025	12-GRR Points	1964	9	1	Arkport	Coarse-loamy, active, mesic Lamellic Hapludalfs		
1964MI139025	12-GRR Points	2007	3	20				
E1964MI139026	12-GRR Points	1964	9	1	Morley	Fine, mixed, mesic Oxyaquic Hapludalfs		
1964MI139027	12-GRR Points	1964	9	1	Adrian	Sandy or sandy-skeletal, mixed, euic, mesic Terric Haplosaprists	42.9891389	-85.8753611
1964MI139027	12-GRR Points	2007	3	20			42.9891389	-85.8753611
1964MI139028	12-GRR Points	1964	9	1	Metamora	Coarse-loamy, mixed, active, mesic Typic Hapludolls		
1964MI139028	12-GRR Points	2007	3	20				
1964MI139029	12-GRR Points	1964	12	1	Oshtemo	Coarse-loamy, mixed, active, mesic Inceptic Hapludalfs	42.9806389	-85.9009722
1964MI139029	12-GRR Points	2007	3	21			42.9806389	-85.9009722
1964MI139035	12-GRR Points	1964	1	1	Sweden	Coarse-loamy, mixed, semiactive, mesic Alfic Haplorthods		
1964MI139035	12-GRR Points	2007	3	21				
1964MI139036	12-GRR Points	1964	1	1	Ithica	Fine-loamy, mixed, active, mesic Aquic Glossudalfs		
1964MI139036	12-GRR Points	2007	3	22				
1964MI139038	12-GRR Points	1964	9	3	Warners	Fine-silty, mixed, calcareous, mesic Fluvaquentic Endoaquolls		
1964MI139039	12-GRR Points	1964	7	1	Sisson	Coarse-loamy, mixed, semiactive, mesic Inceptic Hapludalfs	42.7935833	-85.8814167
1964MI139038	12-GRR Points	2007	3	22				
1964MI139039	12-GRR Points	2007	3	22			42.7935833	-85.8814167
1964MI139041	12-GRR Points	1964	1	1	Covert	Sandy, mixed, mesic Oxyaquic Haplorthods		
1964MI139041	12-GRR Points	2007	3	23				
E1965MI139001	12-GRR Points	1965	1	6	Dowagiac			
E1965MI139001	12-GRR Points	2007	3	26				
2007MI065001	12-GRR Points	2007	3	21	Marlette	Fine-loamy, mixed, semiactive, mesic Oxyaquic Glossudalfs	42.7118056	-84.1751389
2007MI065001	12-GRR Points	2007	3	27			42.7118056	-84.1751389
E1965MI139002	12-GRR Points	1965	1	6	Sims			
E1965MI139002	12-GRR Points	2007	3	29				
1965MI139005	12-GRR Points	1965	10	17	Ashkum	Fine, mixed, semiactive, mesic Typic Endoaquolls		
1965MI139005	12-GRR Points	2007	4	3				
1965MI139009	12-GRR Points	1965	10	19	Capac	Fine-loamy, mixed, semiactive, mesic Aquic Glossudalfs		
1965MI139009	12-GRR Points	2007	4	3				
1965MI139010	12-GRR Points	1965	10	19	Kawkawlin	Fine, mixed, semiactive, mesic Aquic Hapludalfs		
1965MI139010	12-GRR Points	2007	4	4				
1965MI139012	12-GRR Points	1965	10	19	Pipestone	Coarse-loamy over clayey, mixed, mesic Umbric Endoaquods		
1965MI139012	12-GRR Points	2007	4	4				
1965MI139014	12-GRR Points	1965	10	22	Kingsville	Mixed, mesic Mollic Psammaquents		
1965MI139014	12-GRR Points	2007	4	4				
1965MI139016	12-GRR Points	1965	10	22	Toledo	Fine, mesic Mollic Endoaquepts		
1965MI139016	12-GRR Points	2007	4	5				
1965MI139017	12-GRR Points	1965	10	22	Brevort	Sandy over loamy, mixed, mesic Mollic Endoaqualfs		
1965MI139018	12-GRR Points	1965	10	25	Cohoctah	Coarse-loamy, mixed, active, mesic Fluvaquentic Endoaquolls		
1965MI139018	12-GRR Points	2007	4	5				
1965MI139023	12-GRR Points	1965	10	27	Munuscong (mesic taxadjunct)	Coarse-loamy over clayey, mixed, semiactive, mesic Mollic Endoaquepts		
1965MI139023	12-GRR Points	2007	4	5				
1965MI139030	12-GRR Points	1965	11	1	Iosco	Sandy over loamy, mixed, active, mesic Typic Endoaqualfs		
1965MI139030	12-GRR Points	2007	4	6				
1965MI139034	12-GRR Points	1965	11	1	SND	Sandy over loamy, mixed, mesic Oxyaquic Udorthents		
1965MI139034	12-GRR Points	2007	4	9				
1965MI139037	12-GRR Points	1965	11	2	Shoals	Fine-loamy, mixed, superactive, nonacid, mesic Fluvaquentic Endoaquepts		
1965MI139037	12-GRR Points	2007	4	9				
1965MI139040	12-GRR Points	1965	11	2	SND	Sandy over loamy, mixed, mesic Aquic Udifluvents		
1965MI139040	12-GRR Points	2007	4	9				
1965MI139041	12-GRR Points	1965	11	2	Cohoctah (loamy/sandy taxadjunct)	Loamy over sandy or sandy-skeletal, mixed, active, mesic Fluvaquentic Endoaquolls		
1965MI139041	12-GRR Points	2007	4	9				
1965MI139043	12-GRR Points	1965	11	2	Rimer	Loamy, mixed, mesic Aquic Arenic Hapludalfs		
1965MI139043	12-GRR Points	2007	4	9				
1965MI139046	12-GRR Points	1965	11	3	Selfridge	Sandy over loamy, mixed, mesic Aquic Arenic Hapludalfs		
1965MI139046	12-GRR Points	2007	4	9				
1965MI139047	12-GRR Points	1965	11	3	Boots	Euic, mesic Typic Haplofibrists		
1965MI139047	12-GRR Points	2007	4	10				
1965MI139049	12-GRR Points	1965	11	3	Sloan	Coarse-loamy, mixed, mesic Typic Endoaqualfs		
1965MI139049	12-GRR Points	2007	4	10				
1965MI139051	12-GRR Points	1965	11	9	Conover	Fine-loamy, mixed, active, mesic Mollic Oxyaquic Hapludalfs	42.81125	-85.8308611
1965MI139053	12-GRR Points	1965	11	9	Ellmdale	Coarse-loamy, mixed, semiactive, mesic Oxyaquic Hapludalfs	42.7801389	-85.8413611
1965MI139053	12-GRR Points	2007	4	10			42.7801389	-85.8413611
1965MI139056	12-GRR Points	1965	11	10	Edwards	Marly, euic, mesic Limnic Haplosaprists	42.7880278	-85.84225
F2007MI121002	12-GRR Points	2007	5	22	Udipsamment	Udipsamments	43.2336056	-86.3410194
F2007MI121002	12-GRR Points	2007	6	5			43.2336056	-86.3410194
F2007MI121005	12-GRR Points	2007	5	24	Plainfield - dune phase	Mixed, mesic Typic Udipsamments	43.3390556	-86.4061667
F2007MI121005	12-GRR Points	2007	6	5			43.3390556	-86.4061667
F2007MI121003	12-GRR Points	2007	5	23	SND	Mesic Typic Psammaquents	43.2448056	-86.3487778
F2007MI121003	12-GRR Points	2007	6	6			43.2448056	-86.3487778
F2007MI121004	12-GRR Points	2007	5	23	Plainfield - dune	Mesic Typic Udipsamments	43.2518333	-86.3474444
F2007MI121004	12-GRR Points	2007	6	6			43.2518333	-86.3474444
2007MI139001	12-GRR Points	2007	6	13			43.1068889	-86.2631111
2007MI139001	12-GRR Points	2007	6	12	Plainfield - dune phase	Mixed, mesic Typic Udipsamments	43.1068889	-86.2631111
2007MI139002	12-GRR Points	2007	6	12	Plainfield - buried phase	Mixed, mesic Typic Udipsamments	43.0842778	-86.2496667
2007MI139002	12-GRR Points	2007	6	13			43.0842778	-86.2496667
F2007MI121001	12-GRR Points	2007	5	10			43.4181667	-86.22075
F2007MI121001	12-GRR Points	2007	6	15			43.4181667	-86.22075
2007MI139003	12-GRR Points	2007	6	14	Plainfield - dune phase	Mixed, mesic Typic Udipsamments	43.0188056	-86.2266944
2007MI139003	12-GRR Points	2007	6	15			43.0188056	-86.2266944
2007MI139004	12-GRR Points	2006	6	14	Platteriver	Mixed, mesic Oxyaquic Udipsamments	43.0958328	-86.2469177
2007MI139004	12-GRR Points	2007	6	19			43.0958328	-86.2469177
1962MI139023	12-GRR Points	1962	10	24	Mancelona	Sandy, mixed, mesic Alfic Haplorthods		
2007MI139006	12-GRR Points	2007	7	2	SND	Mixed, mesic Oxyaquic Udipsamments	42.949585	-86.1870804
2007MI139006	12-GRR Points	2007	7	12			42.949585	-86.1870804
2007MI139009	12-GRR Points	2007	7	26	Plainfield - dune phase	Mixed, mesic Typic Udipsamments	42.7795833	-86.2047222
2007MI005001	12-GRR Points	2007	7	26	Michillinda	Mixed, mesic Typic Udipsamments	42.7665	-86.1989167
F2007MI121010	12-GRR Points	2007	7	27	Plainfield - dune phase	Mixed, mesic Typic Udipsamments	43.449	-86.447
F2007MI121009	12-GRR Points	2007	7	24	SND	Euic, mesic Sapric Haplohemists	43.4174167	-86.1186389
F2007MI121007	12-GRR Points	2007	7	17	Owasippe	Sandy, mixed, mesic Oxyaquic Dystrudepts	43.41975	-86.1434722
2007MI139005	12-GRR Points	2007	6	26	SND	Sandy, mixed, mesic Duric Alaquods	42.9492226	-86.2026978
2007MI139008	12-GRR Points	2007	7	25	SND	Mixed, mesic Oxyaquic Udipsamments	42.9501381	-86.1990585
F2007MI121011	12-GRR Points	2007	7	30	SND	Dysic, mesic Typic Sphagnofibrists	43.4131389	-86.1454444
2007MI057008	12-FLI Points	2007	5	8	Pert	Fine, illitic, mesic Aquic Hapludalfs	43.1794111	-84.5588861
F1960MI121004	12-GRR Points	2007	8	15	Belding	Coarse-loamy, mixed, superactive, mesic Alfic Epiaquods		
F1960MI121003	12-GRR Points	2007	8	16	Munuscong	Sandy over clayey, mixed, mesic Typic Epiaquods		
2007MI057007	12-FLI Points	2007	5	8	Lenawee	Fine, mixed, semiactive, nonacid, mesic Mollic Epiaquepts	43.1620861	-84.5092333
2007MI139010	12-GRR Points	2007	8	29	Covert	Sandy, isotic, mesic Oxyaquic Haplorthods	42.976944	-86.1830826
FNAMI121022	12-GRR Points	2007	9	5	Plainfield	Mixed, mesic Typic Udipsamments		
FNAMI121023	12-GRR Points	2007	9	5	Croswell or Grayling	Mixed, mesic Udipsamments		
FNAMI121024	12-GRR Points	2007	9	5	Kinross	Sandy, mixed, mesic Typic Endoaquods		
FNAMI121026	12-GRR Points	2007	9	6	Plainfield	Mixed, mesic Typic Udipsamments		
FNAMI121027	12-GRR Points	2007	9	6	Plainfield	Mixed, mesic Typic Udipsamments		
1960MI121005	12-GRR Points	1960	12	9	Onekama	Fine, mixed, active, mesic Typic Hapludalfs		
F1960MI121007	12-GRR Points	1960	12	9	Menominee	Sandy over clayey, mixed, mesic Typic Hapludalfs		
1960MI121010	12-GRR Points	2007	8	20	SND	Fine-loamy, mixed, mesic Typic Hapludalfs		
F1960MI121012	12-GRR Points	1960	12	1	SND	Sandy over clayey, mixed, mesic Argic Endoaquods		
FNAMI121001	12-GRR Points	2007	8	20	Sparta	Sandy, mixed, mesic Entic Hapludolls		
FNAMI121002	12-GRR Points	2007	8	20	Plainfield	Mixed, mesic Typic Udipsamments		
FNAMI121003	12-GRR Points	2007	8	20	Roscommon	Mixed, mesic Mollic Psammaquents		
FNAMI121004	12-GRR Points	2007	8	20	Plainfield	Mixed, mesic Typic Udipsamments		
FNAMI121005	12-GRR Points	2007	8	20	Rifle	Mesic Hemic Haplofibrists		
F2007MI121012	12-GRR Points	2007	8	27	SND	Sandy over clayey, mixed, semiactive, mesic Oxyaquic Argiudolls	43.2156944	-86.2731944
F2007MI121013	12-GRR Points	2007	8	28	Fern	Loamy, mixed, semiactive, mesic Arenic Oxyaquic Glossudalfs	43.2081944	-86.26775
2007MI139011	12-GRR Points	2007	8	29			42.9786667	-86.1841667
F2007MI121014	12-GRR Points	2007	8	30	Saugatuck	Sandy, isotic, mesic, ortstein Arenic Alaquods	43.2056667	-86.0678056
FNAMI121028	12-GRR Points	2007	9	6	Plainfield	Mixed, mesic Typic Udipsamments		
1964MI139030	12-GRR Points	1964	12	1	Tatches	Sandy, mixed, mesic Lamellic Dystrudepts	42.9754722	-85.9043056
1964MI139030	12-GRR Points	2007	3	21			42.9754722	-85.9043056
E1964MI139031	12-GRR Points	2007	3	21	Metea			
1964MI139030	12-GRR Points	2007	4	18			42.9754722	-85.9043056
1965MI139083	12-GRR Points	1965	12	8	Metamora sandy loam	Mixed, semiactive, mesic Udollic Epiaqualfs		
1965MI139083	12-GRR Points	2007	4	18				
1966MI139001	12-GRR Points	1966	1	4	Elmdale	Mesic Oxyaquic Hapludalfs		
1966MI139001	12-GRR Points	2007	5	3				
1966MI139003	12-GRR Points	1966	1	6	Parkhill	Fine-loamy, mixed, semiactive, nonacid, mesic Mollic Endoaquepts	42.7851944	-85.8386944
1966MI139003	12-GRR Points	2007	5	10			42.7851944	-85.8386944
F1960MI121006	12-GRR Points	1960	12	9	Nester	Fine, mixed, mesic Oxyaquic Glossudalfs		
F1960MI121008	12-GRR Points	1960	11	9	Ubly	Sandy over loamy, mixed, semiactive, mesic Mollic Hapludalfs		
F1960MI121009	12-GRR Points	1960	12	9	Nester	Fine, mixed, semiactive, mesic Typic Glossudalfs		
F1960MI121011	12-GRR Points	1960	12	1	Kingsville	Mixed, mesic Mollic Psammaquents		
FNAMI121006	12-GRR Points	2007	8	20	Croswell	Mixed, mesic Oxyaquic Udipsamments		
FNAMI121007	12-GRR Points	2007	8	21	Plainfield	Mixed, mesic Typic Udipsamments		
FNAMI121008	12-GRR Points	2007	8	21	Plainfield	Mixed, mesic Typic Udipsamments		
FNAMI121009	12-GRR Points	2007	8	22	Oakville	Mixed, mesic Typic Udipsamments		
FNAMI121010	12-GRR Points	2007	8	22	Plainfield	Mixed, mesic Typic Udipsamments		
FNAMI121011	12-GRR Points	2007	8	22	Plainfield	Mixed, mesic Typic Udipsamments		
FNAMI121012	12-GRR Points	2007	8	22	Plainfield	Mixed, mesic Typic Udipsamments		
FNAMI121013	12-GRR Points	2007	8	23	Plainfield	Mixed, mesic Typic Udipsamments		
FNAMI121014	12-GRR Points	2007	8	23	Plainfield	Mixed, mesic Typic Udipsamments		
FNAMI121015	12-GRR Points	2007	8	23	Plainfield	Mixed, mesic Typic Udipsamments		
FNAMI121016	12-GRR Points	2007	8	24	Au Gres	Sandy, mixed, mesic Typic Endoaquods		
FNAMI121017	12-GRR Points	2007	8	24	Roscommon	Mixed, mesic Mollic Psammaquents		
FNAMI121018	12-GRR Points	2007	8	27	Plainfield	Mixed, mesic Typic Udipsamments		
FNAMI121019	12-GRR Points	2007	8	27	Plainfield	Mixed, mesic Typic Udipsamments		
FNAMI121020	12-GRR Points	2007	8	27	Plainfield	Mixed, mesic Typic Udipsamments		
FNAMI121021	12-GRR Points	2007	9	5	Croswell	Sandy, mixed, mesic Oxyaquic Haplorthods		
FNAMI121029	12-GRR Points	2007	9	6	Plainfield	Mixed, mesic Typic Udipsamments		
FNAMI121030	12-GRR Points	2007	9	6	Plainfield	Mixed, mesic Typic Udipsamments		
FNAMI121031	12-GRR Points	2007	9	6	Plainfield	Mixed, mesic Typic Udipsamments		
FNAMI121039	12-GRR Points	2007	9	10	Plainfield	Mixed, mesic Typic Udipsamments		
FNAMI121041	12-GRR Points	2007	9	10	Spinks	Sandy, mixed, mesic Lamellic Hapludalfs		
FNAMI121042	12-GRR Points	2007	9	14	Epoufette shallow substratum variant	Coarse-loamy, mixed, mesic Mollic Endoaqualfs		
S2007MI121016	12-GRR Points	2007	9	20	Cassopolis	Fine-loamy, mixed, semiactive, mesic Oxyaquic Glossudalfs	43.4702778	-86.4283056
2007MI139T06101	12-GRR Points	2007	9	26	Granby, drained phase	Sandy, mixed, mesic Typic Endoaquolls	42.9645556	-86.0833611
2007MI139T06102	12-GRR Points	2007	9	26	Granby, drained phase	Sandy, mixed, mesic Mollic Endoaquents	42.9645278	-86.0846389
2007MI139T06103	12-GRR Points	2007	9	26	Granby, drained phase	Sandy, mixed, mesic Typic Endoaquolls	42.9638056	-86.1027222
F2007MI121017	12-GRR Points	2007	9	24	Owasippe	Mixed, mesic Oxyaquic Udipsamments	43.3883611	-86.2341389
2007MI139T06104	12-GRR Points	2007	9	26	Granby, drained phase	Sandy, mixed, mesic Typic Endoaquolls	42.9624167	-86.1028889
2007MI139T06105	12-GRR Points	2007	9	26	Granby, drained phase	Sandy, mixed, mesic Typic Endoaquolls	42.9594722	-86.1020278
2007MI139T06106	12-GRR Points	2007	9	26	Granby, drained phase	Sandy, mixed, mesic Typic Endoaquolls	42.9434167	-86.12625
2007MI139T06107	12-GRR Points	2007	9	26	Granby, drained phase	Sandy, mixed, mesic Typic Endoaquolls	42.9444167	-86.1263333
